ID,BattingTeam,innings,bowling_team,bowler,overs,wickets,runs_conceeded,Balls_Bowled,Econ,Avg,Strike_Rate,noballs,wides,Season,City
335989,Chennai Super Kings,1,Mumbai Indians,AM Nayar,1,0,14,6,14.0,0.0,0.0,0,0,2008,Chennai
335989,Chennai Super Kings,1,Mumbai Indians,DJ Bravo,3,0,36,19,12.0,0.0,0.0,0,1,2008,Chennai
335989,Chennai Super Kings,1,Mumbai Indians,DS Kulkarni,3,1,25,19,8.33,25.0,19.0,1,0,2008,Chennai
335989,Chennai Super Kings,1,Mumbai Indians,Harbhajan Singh,2,0,14,12,7.0,0.0,0.0,0,0,2008,Chennai
335989,Chennai Super Kings,1,Mumbai Indians,MA Khote,3,2,29,18,9.67,14.5,9.0,0,0,2008,Chennai
335989,Chennai Super Kings,1,Mumbai Indians,SM Pollock,3,0,36,19,12.0,0.0,0.0,0,1,2008,Chennai
335989,Chennai Super Kings,1,Mumbai Indians,VS Yeligati,1,0,16,7,16.0,0.0,0.0,0,1,2008,Chennai
335989,Mumbai Indians,2,Chennai Super Kings,JDP Oram,4,0,53,26,13.25,0.0,0.0,0,2,2008,Chennai
335989,Mumbai Indians,2,Chennai Super Kings,Joginder Sharma,4,2,29,25,7.25,14.5,12.5,1,0,2008,Chennai
335989,Mumbai Indians,2,Chennai Super Kings,M Muralitharan,4,2,40,28,10.0,20.0,14.0,0,4,2008,Chennai
335989,Mumbai Indians,2,Chennai Super Kings,MS Gony,4,1,18,25,4.5,18.0,25.0,1,0,2008,Chennai
335989,Mumbai Indians,2,Chennai Super Kings,P Amarnath,4,1,57,24,14.25,57.0,24.0,0,0,2008,Chennai
335990,Deccan Chargers,1,Rajasthan Royals,D Salunkhe,1,0,9,6,9.0,0.0,0.0,0,0,2008,Hyderabad
335990,Deccan Chargers,1,Rajasthan Royals,MM Patel,4,0,55,26,13.75,0.0,0.0,0,2,2008,Hyderabad
335990,Deccan Chargers,1,Rajasthan Royals,Pankaj Singh,2,0,14,12,7.0,0.0,0.0,0,0,2008,Hyderabad
335990,Deccan Chargers,1,Rajasthan Royals,SK Trivedi,3,0,37,19,12.33,0.0,0.0,1,0,2008,Hyderabad
335990,Deccan Chargers,1,Rajasthan Royals,SK Warne,4,2,47,25,11.75,23.5,12.5,0,1,2008,Hyderabad
335990,Deccan Chargers,1,Rajasthan Royals,SR Watson,4,1,32,26,8.0,32.0,26.0,0,2,2008,Hyderabad
335990,Deccan Chargers,1,Rajasthan Royals,YK Pathan,2,2,20,12,10.0,10.0,6.0,0,0,2008,Hyderabad
335990,Rajasthan Royals,2,Deccan Chargers,A Symonds,3,0,46,17,15.33,0.0,0.0,0,0,2008,Hyderabad
335990,Rajasthan Royals,2,Deccan Chargers,D Kalyankrishna,3,1,30,18,10.0,30.0,18.0,0,0,2008,Hyderabad
335990,Rajasthan Royals,2,Deccan Chargers,PP Ojha,2,0,23,12,11.5,0.0,0.0,0,0,2008,Hyderabad
335990,Rajasthan Royals,2,Deccan Chargers,RP Singh,4,1,44,26,11.0,44.0,26.0,1,1,2008,Hyderabad
335990,Rajasthan Royals,2,Deccan Chargers,Shahid Afridi,4,3,28,25,7.0,9.33,8.33,0,1,2008,Hyderabad
335990,Rajasthan Royals,2,Deccan Chargers,WPUJC Vaas,4,1,42,24,10.5,42.0,24.0,0,0,2008,Hyderabad
335991,Kings XI Punjab,1,Mumbai Indians,A Nehra,3,2,22,18,7.33,11.0,9.0,0,0,2008,Chandigarh
335991,Kings XI Punjab,1,Mumbai Indians,DJ Bravo,3,0,27,18,9.0,0.0,0.0,0,0,2008,Chandigarh
335991,Kings XI Punjab,1,Mumbai Indians,DS Kulkarni,4,2,38,26,9.5,19.0,13.0,1,1,2008,Chandigarh
335991,Kings XI Punjab,1,Mumbai Indians,Harbhajan Singh,4,3,32,25,8.0,10.67,8.33,0,1,2008,Chandigarh
335991,Kings XI Punjab,1,Mumbai Indians,MA Khote,2,0,22,12,11.0,0.0,0.0,0,0,2008,Chandigarh
335991,Kings XI Punjab,1,Mumbai Indians,SM Pollock,4,1,40,25,10.0,40.0,25.0,0,1,2008,Chandigarh
335991,Mumbai Indians,2,Kings XI Punjab,B Lee,4,1,9,24,2.25,9.0,24.0,0,0,2008,Chandigarh
335991,Mumbai Indians,2,Kings XI Punjab,IK Pathan,4,2,19,26,4.75,9.5,13.0,0,2,2008,Chandigarh
335991,Mumbai Indians,2,Kings XI Punjab,PP Chawla,4,2,16,25,4.0,8.0,12.5,0,1,2008,Chandigarh
335991,Mumbai Indians,2,Kings XI Punjab,S Sreesanth,4,2,31,26,7.75,15.5,13.0,2,0,2008,Chandigarh
335991,Mumbai Indians,2,Kings XI Punjab,VRV Singh,4,1,40,25,10.0,40.0,25.0,0,1,2008,Chandigarh
335992,Rajasthan Royals,2,Royal Challengers Bangalore,A Kumble,4,0,22,25,5.5,0.0,0.0,0,1,2008,Bengaluru
335992,Rajasthan Royals,2,Royal Challengers Bangalore,JH Kallis,1,0,7,6,7.0,0.0,0.0,0,0,2008,Bengaluru
335992,Rajasthan Royals,2,Royal Challengers Bangalore,P Kumar,3,1,42,18,14.0,42.0,18.0,0,0,2008,Bengaluru
335992,Rajasthan Royals,2,Royal Challengers Bangalore,R Vinay Kumar,2,0,15,13,7.5,0.0,0.0,0,1,2008,Bengaluru
335992,Rajasthan Royals,2,Royal Challengers Bangalore,SB Joshi,4,1,27,19,6.75,27.0,19.0,0,0,2008,Bengaluru
335992,Rajasthan Royals,2,Royal Challengers Bangalore,Z Khan,4,1,24,24,6.0,24.0,24.0,0,0,2008,Bengaluru
335992,Royal Challengers Bangalore,1,Rajasthan Royals,MM Patel,3,2,20,18,6.67,10.0,9.0,0,0,2008,Bengaluru
335992,Royal Challengers Bangalore,1,Rajasthan Royals,SK Trivedi,4,1,29,26,7.25,29.0,26.0,0,2,2008,Bengaluru
335992,Royal Challengers Bangalore,1,Rajasthan Royals,SK Warne,4,1,23,24,5.75,23.0,24.0,0,0,2008,Bengaluru
