ID,innings,BattingTeam,bowling_team,batter,batsman_run,Balls_Faced,No_of_fours,No_of_sixes,Strike_rate,Season,City,bowler,kind,fielders_involved
1254104,2,Mumbai Indians,Chennai Super Kings,Ishan Kishan,11,10,1,0,110.0,2021,Dubai,DJ Bravo,caught,SK Raina
1254104,2,Mumbai Indians,Chennai Super Kings,JJ Bumrah,1,2,0,0,50.0,2021,Dubai,0,0,0
1254104,2,Mumbai Indians,Chennai Super Kings,KA Pollard,15,14,1,1,107.14,2021,Dubai,JR Hazlewood,lbw,0
1254104,2,Mumbai Indians,Chennai Super Kings,KH Pandya,4,5,0,0,80.0,2021,Dubai,MM Ali,run out,MS Dhoni
1254104,2,Mumbai Indians,Chennai Super Kings,Q de Kock,17,12,3,0,141.67,2021,Dubai,DL Chahar,lbw,0
1254104,2,Mumbai Indians,Chennai Super Kings,RD Chahar,0,1,0,0,0.0,2021,Dubai,DJ Bravo,caught,SK Raina
1254104,2,Mumbai Indians,Chennai Super Kings,SA Yadav,3,7,0,0,42.86,2021,Dubai,SN Thakur,caught,F du Plessis
1254104,2,Mumbai Indians,Chennai Super Kings,SS Tiwary,50,40,5,0,125.0,2021,Dubai,0,0,0
1254105,1,Sunrisers Hyderabad,Delhi Capitals,Abdul Samad,28,21,2,1,133.33,2021,Dubai,K Rabada,caught,RR Pant
1254105,1,Sunrisers Hyderabad,Delhi Capitals,B Kumar,5,3,1,0,166.67,2021,Dubai,0,0,0
1254105,1,Sunrisers Hyderabad,Delhi Capitals,DA Warner,0,3,0,0,0.0,2021,Dubai,A Nortje,caught,AR Patel
1254105,1,Sunrisers Hyderabad,Delhi Capitals,JO Holder,10,9,0,1,111.11,2021,Dubai,AR Patel,caught,PP Shaw
1254105,1,Sunrisers Hyderabad,Delhi Capitals,KM Jadhav,3,8,0,0,37.5,2021,Dubai,A Nortje,lbw,0
1254105,1,Sunrisers Hyderabad,Delhi Capitals,KS Williamson,18,26,1,0,69.23,2021,Dubai,AR Patel,caught,SO Hetmyer
1254105,1,Sunrisers Hyderabad,Delhi Capitals,MK Pandey,17,16,1,0,106.25,2021,Dubai,K Rabada,caught and bowled,0
1254105,1,Sunrisers Hyderabad,Delhi Capitals,Rashid Khan,22,19,2,1,115.79,2021,Dubai,Avesh Khan,run out,SPD Smith
1254105,1,Sunrisers Hyderabad,Delhi Capitals,Sandeep Sharma,0,1,0,0,0.0,2021,Dubai,Avesh Khan,run out,RR Pant
1254105,1,Sunrisers Hyderabad,Delhi Capitals,WP Saha,18,17,2,1,105.88,2021,Dubai,K Rabada,caught,S Dhawan
1254105,2,Delhi Capitals,Sunrisers Hyderabad,PP Shaw,11,8,2,0,137.5,2021,Dubai,KK Ahmed,caught,KS Williamson
1254105,2,Delhi Capitals,Sunrisers Hyderabad,RR Pant,35,21,3,2,166.67,2021,Dubai,0,0,0
1254105,2,Delhi Capitals,Sunrisers Hyderabad,S Dhawan,42,37,6,1,113.51,2021,Dubai,Rashid Khan,caught,Abdul Samad
1254105,2,Delhi Capitals,Sunrisers Hyderabad,SS Iyer,47,41,2,2,114.63,2021,Dubai,0,0,0
1254106,1,Kolkata Knight Riders,Rajasthan Royals,EJG Morgan,13,11,1,1,118.18,2021,Sharjah,0,0,0
1254106,1,Kolkata Knight Riders,Rajasthan Royals,KD Karthik,14,11,0,1,127.27,2021,Sharjah,0,0,0
1254106,1,Kolkata Knight Riders,Rajasthan Royals,N Rana,12,5,1,1,240.0,2021,Sharjah,GD Phillips,caught,LS Livingstone
1254106,1,Kolkata Knight Riders,Rajasthan Royals,RA Tripathi,21,14,3,0,150.0,2021,Sharjah,C Sakariya,bowled,0
1254106,1,Kolkata Knight Riders,Rajasthan Royals,Shubman Gill,56,44,4,2,127.27,2021,Sharjah,CH Morris,caught,YBK Jaiswal
1254106,1,Kolkata Knight Riders,Rajasthan Royals,VR Iyer,38,35,3,2,108.57,2021,Sharjah,R Tewatia,bowled,0
1254106,2,Rajasthan Royals,Kolkata Knight Riders,Anuj Rawat,0,1,0,0,0.0,2021,Sharjah,LH Ferguson,lbw,0
1254106,2,Rajasthan Royals,Kolkata Knight Riders,C Sakariya,1,5,0,0,20.0,2021,Sharjah,SP Narine,run out,KD Karthik
1254106,2,Rajasthan Royals,Kolkata Knight Riders,CH Morris,0,2,0,0,0.0,2021,Sharjah,CV Varun,lbw,0
1254106,2,Rajasthan Royals,Kolkata Knight Riders,GD Phillips,8,12,0,1,66.67,2021,Sharjah,Shivam Mavi,bowled,0
1254106,2,Rajasthan Royals,Kolkata Knight Riders,JD Unadkat,6,5,1,0,120.0,2021,Sharjah,LH Ferguson,caught,Shakib Al Hasan
1254106,2,Rajasthan Royals,Kolkata Knight Riders,LS Livingstone,6,6,1,0,100.0,2021,Sharjah,LH Ferguson,caught,RA Tripathi
1254106,2,Rajasthan Royals,Kolkata Knight Riders,Mustafizur Rahman,0,3,0,0,0.0,2021,Sharjah,0,0,0
1254106,2,Rajasthan Royals,Kolkata Knight Riders,R Tewatia,44,36,5,2,122.22,2021,Sharjah,Shivam Mavi,bowled,0
1254106,2,Rajasthan Royals,Kolkata Knight Riders,S Dube,18,20,0,1,90.0,2021,Sharjah,Shivam Mavi,bowled,0
1254106,2,Rajasthan Royals,Kolkata Knight Riders,SV Samson,1,4,0,0,25.0,2021,Sharjah,Shivam Mavi,caught,EJG Morgan
1254106,2,Rajasthan Royals,Kolkata Knight Riders,YBK Jaiswal,0,3,0,0,0.0,2021,Sharjah,Shakib Al Hasan,bowled,0
1254107,1,Punjab Kings,Sunrisers Hyderabad,AK Markram,27,32,2,0,84.38,2021,Sharjah,Abdul Samad,caught,MK Pandey
1254107,1,Punjab Kings,Sunrisers Hyderabad,CH Gayle,14,17,1,0,82.35,2021,Sharjah,Rashid Khan,lbw,0
1254107,1,Punjab Kings,Sunrisers Hyderabad,DJ Hooda,13,10,1,0,130.0,2021,Sharjah,JO Holder,caught,J Suchith
1254107,1,Punjab Kings,Sunrisers Hyderabad,Harpreet Brar,18,18,1,0,100.0,2021,Sharjah,0,0,0
1254107,1,Punjab Kings,Sunrisers Hyderabad,KL Rahul,21,21,3,0,100.0,2021,Sharjah,JO Holder,caught,J Suchith
1254107,1,Punjab Kings,Sunrisers Hyderabad,MA Agarwal,5,6,0,0,83.33,2021,Sharjah,JO Holder,caught,KS Williamson
1254107,1,Punjab Kings,Sunrisers Hyderabad,N Pooran,8,4,0,1,200.0,2021,Sharjah,Sandeep Sharma,caught and bowled,0
1254107,1,Punjab Kings,Sunrisers Hyderabad,NT Ellis,12,12,0,1,100.0,2021,Sharjah,B Kumar,caught,MK Pandey
1254107,2,Sunrisers Hyderabad,Punjab Kings,Abdul Samad,1,2,0,0,50.0,2021,Sharjah,Ravi Bishnoi,caught,CH Gayle
1254107,2,Sunrisers Hyderabad,Punjab Kings,B Kumar,3,4,0,0,75.0,2021,Sharjah,0,0,0
1254107,2,Sunrisers Hyderabad,Punjab Kings,DA Warner,2,3,0,0,66.67,2021,Sharjah,Mohammed Shami,caught,KL Rahul
1254107,2,Sunrisers Hyderabad,Punjab Kings,JO Holder,47,29,0,5,162.07,2021,Sharjah,0,0,0
1254107,2,Sunrisers Hyderabad,Punjab Kings,KM Jadhav,12,12,0,0,100.0,2021,Sharjah,Ravi Bishnoi,bowled,0
1254107,2,Sunrisers Hyderabad,Punjab Kings,KS Williamson,1,6,0,0,16.67,2021,Sharjah,Mohammed Shami,bowled,0
1254107,2,Sunrisers Hyderabad,Punjab Kings,MK Pandey,13,23,1,0,56.52,2021,Sharjah,Ravi Bishnoi,bowled,0
1254107,2,Sunrisers Hyderabad,Punjab Kings,Rashid Khan,3,4,0,0,75.0,2021,Sharjah,Arshdeep Singh,caught and bowled,0
1254107,2,Sunrisers Hyderabad,Punjab Kings,WP Saha,31,37,1,0,83.78,2021,Sharjah,Arshdeep Singh,run out,Ravi Bishnoi
1254108,1,Royal Challengers Bangalore,Mumbai Indians,AB de Villiers,11,6,1,1,183.33,2021,Dubai,JJ Bumrah,caught,Q de Kock
1254108,1,Royal Challengers Bangalore,Mumbai Indians,D Padikkal,0,4,0,0,0.0,2021,Dubai,JJ Bumrah,caught,Q de Kock
1254108,1,Royal Challengers Bangalore,Mumbai Indians,DT Christian,1,3,0,0,33.33,2021,Dubai,0,0,0
1254108,1,Royal Challengers Bangalore,Mumbai Indians,GJ Maxwell,56,37,6,3,151.35,2021,Dubai,JJ Bumrah,caught,TA Boult
1254108,1,Royal Challengers Bangalore,Mumbai Indians,KA Jamieson,2,2,0,0,100.0,2021,Dubai,0,0,0
1254108,1,Royal Challengers Bangalore,Mumbai Indians,KS Bharat,32,24,2,2,133.33,2021,Dubai,RD Chahar,caught,SA Yadav
1254108,1,Royal Challengers Bangalore,Mumbai Indians,Shahbaz Ahmed,1,3,0,0,33.33,2021,Dubai,TA Boult,bowled,0
1254108,1,Royal Challengers Bangalore,Mumbai Indians,V Kohli,51,42,3,3,121.43,2021,Dubai,AF Milne,caught,AS Roy
1254108,2,Mumbai Indians,Royal Challengers Bangalore,AF Milne,0,1,0,0,0.0,2021,Dubai,HV Patel,bowled,0
1254108,2,Mumbai Indians,Royal Challengers Bangalore,HH Pandya,3,6,0,0,50.0,2021,Dubai,HV Patel,caught,V Kohli
1254108,2,Mumbai Indians,Royal Challengers Bangalore,Ishan Kishan,9,12,1,0,75.0,2021,Dubai,YS Chahal,caught,HV Patel
1254108,2,Mumbai Indians,Royal Challengers Bangalore,JJ Bumrah,5,6,1,0,83.33,2021,Dubai,YS Chahal,bowled,0
1254108,2,Mumbai Indians,Royal Challengers Bangalore,KA Pollard,7,10,0,0,70.0,2021,Dubai,HV Patel,bowled,0
1254108,2,Mumbai Indians,Royal Challengers Bangalore,KH Pandya,5,11,0,0,45.45,2021,Dubai,GJ Maxwell,bowled,0
1254108,2,Mumbai Indians,Royal Challengers Bangalore,Q de Kock,24,23,4,0,104.35,2021,Dubai,YS Chahal,caught,GJ Maxwell
1254108,2,Mumbai Indians,Royal Challengers Bangalore,RD Chahar,0,1,0,0,0.0,2021,Dubai,HV Patel,lbw,0
1254108,2,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,43,28,5,1,153.57,2021,Dubai,GJ Maxwell,caught,D Padikkal
1254108,2,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,8,9,0,0,88.89,2021,Dubai,Mohammed Siraj,caught,YS Chahal
1254108,2,Mumbai Indians,Royal Challengers Bangalore,TA Boult,0,3,0,0,0.0,2021,Dubai,0,0,0
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,Abdul Samad,25,18,0,3,138.89,2021,Dubai,TG Southee,caught,Shubman Gill
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,Abhishek Sharma,6,10,0,0,60.0,2021,Dubai,Shakib Al Hasan,stumped,KD Karthik
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,B Kumar,7,7,0,0,100.0,2021,Dubai,0,0,0
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,JJ Roy,10,13,2,0,76.92,2021,Dubai,Shivam Mavi,caught,TG Southee
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,JO Holder,2,9,0,0,22.22,2021,Dubai,CV Varun,caught,VR Iyer
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,KS Williamson,26,21,4,0,123.81,2021,Dubai,Shakib Al Hasan,run out,Shakib Al Hasan
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,PK Garg,21,31,0,1,67.74,2021,Dubai,CV Varun,caught,RA Tripathi
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,Rashid Khan,8,6,1,0,133.33,2021,Dubai,Shivam Mavi,caught,VR Iyer
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,S Kaul,7,5,1,0,140.0,2021,Dubai,0,0,0
1254109,1,Sunrisers Hyderabad,Kolkata Knight Riders,WP Saha,0,1,0,0,0.0,2021,Dubai,TG Southee,lbw,0
1254109,2,Kolkata Knight Riders,Sunrisers Hyderabad,EJG Morgan,2,2,0,0,100.0,2021,Dubai,0,0,0
1254109,2,Kolkata Knight Riders,Sunrisers Hyderabad,KD Karthik,18,12,3,0,150.0,2021,Dubai,0,0,0
1254109,2,Kolkata Knight Riders,Sunrisers Hyderabad,N Rana,25,33,3,0,75.76,2021,Dubai,JO Holder,caught,WP Saha
1254109,2,Kolkata Knight Riders,Sunrisers Hyderabad,RA Tripathi,7,6,1,0,116.67,2021,Dubai,Rashid Khan,caught,Abhishek Sharma
1254109,2,Kolkata Knight Riders,Sunrisers Hyderabad,Shubman Gill,57,51,10,0,111.76,2021,Dubai,S Kaul,caught,JO Holder
1254109,2,Kolkata Knight Riders,Sunrisers Hyderabad,VR Iyer,8,14,0,0,57.14,2021,Dubai,JO Holder,caught,KS Williamson
1254110,1,Chennai Super Kings,Delhi Capitals,AT Rayudu,55,43,5,2,127.91,2021,Dubai,0,0,0
1254110,1,Chennai Super Kings,Delhi Capitals,F du Plessis,10,8,2,0,125.0,2021,Dubai,AR Patel,caught,SS Iyer
1254110,1,Chennai Super Kings,Delhi Capitals,MM Ali,5,8,0,0,62.5,2021,Dubai,AR Patel,caught,SS Iyer
1254110,1,Chennai Super Kings,Delhi Capitals,MS Dhoni,18,27,0,0,66.67,2021,Dubai,Avesh Khan,caught,RR Pant
1254110,1,Chennai Super Kings,Delhi Capitals,RA Jadeja,1,2,0,0,50.0,2021,Dubai,0,0,0
1254110,1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,13,13,2,0,100.0,2021,Dubai,A Nortje,caught,R Ashwin
1254110,1,Chennai Super Kings,Delhi Capitals,RV Uthappa,19,19,1,0,100.0,2021,Dubai,R Ashwin,caught and bowled,0
1254110,2,Delhi Capitals,Chennai Super Kings,AR Patel,5,10,0,0,50.0,2021,Dubai,DJ Bravo,caught,MM Ali
1254110,2,Delhi Capitals,Chennai Super Kings,K Rabada,4,1,1,0,400.0,2021,Dubai,0,0,0
1254110,2,Delhi Capitals,Chennai Super Kings,PP Shaw,18,12,3,0,150.0,2021,Dubai,DL Chahar,caught,F du Plessis
1254110,2,Delhi Capitals,Chennai Super Kings,R Ashwin,2,3,0,0,66.67,2021,Dubai,SN Thakur,bowled,0
1254110,2,Delhi Capitals,Chennai Super Kings,RR Pant,15,12,1,1,125.0,2021,Dubai,RA Jadeja,caught,MM Ali
1254110,2,Delhi Capitals,Chennai Super Kings,RV Patel,18,20,2,0,90.0,2021,Dubai,RA Jadeja,caught,DL Chahar
1254110,2,Delhi Capitals,Chennai Super Kings,S Dhawan,39,35,3,2,111.43,2021,Dubai,SN Thakur,caught,MM Ali
1254110,2,Delhi Capitals,Chennai Super Kings,SO Hetmyer,28,18,2,1,155.56,2021,Dubai,0,0,0
1254110,2,Delhi Capitals,Chennai Super Kings,SS Iyer,2,7,0,0,28.57,2021,Dubai,JR Hazlewood,caught,RD Gaikwad
1254111,1,Rajasthan Royals,Punjab Kings,C Sakariya,7,6,1,0,116.67,2021,Dubai,Arshdeep Singh,caught and bowled,0
1254111,1,Rajasthan Royals,Punjab Kings,CH Morris,5,5,0,0,100.0,2021,Dubai,Mohammed Shami,caught,AK Markram
1254111,1,Rajasthan Royals,Punjab Kings,E Lewis,36,21,7,1,171.43,2021,Dubai,Arshdeep Singh,caught,MA Agarwal
1254111,1,Rajasthan Royals,Punjab Kings,Kartik Tyagi,1,3,0,0,33.33,2021,Dubai,Arshdeep Singh,bowled,0
1254111,1,Rajasthan Royals,Punjab Kings,LS Livingstone,25,17,2,1,147.06,2021,Dubai,Arshdeep Singh,caught,FA Allen
1254111,1,Rajasthan Royals,Punjab Kings,MK Lomror,43,17,2,4,252.94,2021,Dubai,Arshdeep Singh,caught,AK Markram
1254111,1,Rajasthan Royals,Punjab Kings,R Parag,4,5,0,0,80.0,2021,Dubai,Mohammed Shami,caught,AK Markram
1254111,1,Rajasthan Royals,Punjab Kings,R Tewatia,2,5,0,0,40.0,2021,Dubai,Mohammed Shami,bowled,0
1254111,1,Rajasthan Royals,Punjab Kings,SV Samson,4,5,0,0,80.0,2021,Dubai,IC Porel,caught,KL Rahul
1254111,1,Rajasthan Royals,Punjab Kings,YBK Jaiswal,49,36,6,2,136.11,2021,Dubai,Harpreet Brar,caught,MA Agarwal
1254111,2,Punjab Kings,Rajasthan Royals,AK Markram,26,20,2,1,130.0,2021,Dubai,0,0,0
1254111,2,Punjab Kings,Rajasthan Royals,DJ Hooda,0,2,0,0,0.0,2021,Dubai,Kartik Tyagi,caught,SV Samson
1254111,2,Punjab Kings,Rajasthan Royals,FA Allen,0,1,0,0,0.0,2021,Dubai,0,0,0
1254111,2,Punjab Kings,Rajasthan Royals,KL Rahul,49,33,4,2,148.48,2021,Dubai,C Sakariya,caught,Kartik Tyagi
1254111,2,Punjab Kings,Rajasthan Royals,MA Agarwal,67,43,7,2,155.81,2021,Dubai,R Tewatia,caught,LS Livingstone
1254111,2,Punjab Kings,Rajasthan Royals,N Pooran,32,22,1,2,145.45,2021,Dubai,Kartik Tyagi,caught,SV Samson
1254112,1,Mumbai Indians,Delhi Capitals,HH Pandya,17,18,2,0,94.44,2021,Sharjah,Avesh Khan,bowled,0
1254112,1,Mumbai Indians,Delhi Capitals,J Yadav,11,4,1,1,275.0,2021,Sharjah,R Ashwin,caught,SPD Smith
1254112,1,Mumbai Indians,Delhi Capitals,JJ Bumrah,1,1,0,0,100.0,2021,Sharjah,0,0,0
1254112,1,Mumbai Indians,Delhi Capitals,KA Pollard,6,9,0,0,66.67,2021,Sharjah,A Nortje,bowled,0
1254112,1,Mumbai Indians,Delhi Capitals,KH Pandya,13,15,1,1,86.67,2021,Sharjah,0,0,0
1254112,1,Mumbai Indians,Delhi Capitals,NM Coulter-Nile,1,2,0,0,50.0,2021,Sharjah,Avesh Khan,bowled,0
1254112,1,Mumbai Indians,Delhi Capitals,Q de Kock,19,18,1,1,105.56,2021,Sharjah,AR Patel,caught,A Nortje
1254112,1,Mumbai Indians,Delhi Capitals,RG Sharma,7,10,1,0,70.0,2021,Sharjah,Avesh Khan,caught,K Rabada
1254112,1,Mumbai Indians,Delhi Capitals,SA Yadav,33,26,2,2,126.92,2021,Sharjah,AR Patel,caught,K Rabada
1254112,1,Mumbai Indians,Delhi Capitals,SS Tiwary,15,18,1,0,83.33,2021,Sharjah,AR Patel,caught,RR Pant
1254112,2,Delhi Capitals,Mumbai Indians,AR Patel,9,9,1,0,100.0,2021,Sharjah,TA Boult,lbw,0
1254112,2,Delhi Capitals,Mumbai Indians,PP Shaw,6,7,1,0,85.71,2021,Sharjah,KH Pandya,lbw,0
1254112,2,Delhi Capitals,Mumbai Indians,R Ashwin,20,21,0,1,95.24,2021,Sharjah,0,0,0
1254112,2,Delhi Capitals,Mumbai Indians,RR Pant,26,22,3,1,118.18,2021,Sharjah,J Yadav,caught,HH Pandya
1254112,2,Delhi Capitals,Mumbai Indians,S Dhawan,8,7,0,1,114.29,2021,Sharjah,J Yadav,run out,KA Pollard
1254112,2,Delhi Capitals,Mumbai Indians,SO Hetmyer,15,8,2,0,187.5,2021,Sharjah,JJ Bumrah,caught,RG Sharma
1254112,2,Delhi Capitals,Mumbai Indians,SPD Smith,9,8,0,1,112.5,2021,Sharjah,NM Coulter-Nile,bowled,0
1254112,2,Delhi Capitals,Mumbai Indians,SS Iyer,33,33,2,0,100.0,2021,Sharjah,0,0,0
1254113,1,Royal Challengers Bangalore,Chennai Super Kings,AB de Villiers,12,11,0,1,109.09,2021,Sharjah,SN Thakur,caught,SK Raina
1254113,1,Royal Challengers Bangalore,Chennai Super Kings,D Padikkal,70,50,5,3,140.0,2021,Sharjah,SN Thakur,caught,AT Rayudu
1254113,1,Royal Challengers Bangalore,Chennai Super Kings,GJ Maxwell,11,9,0,1,122.22,2021,Sharjah,DJ Bravo,caught,RA Jadeja
1254113,1,Royal Challengers Bangalore,Chennai Super Kings,HV Patel,3,5,0,0,60.0,2021,Sharjah,DJ Bravo,caught,SK Raina
1254113,1,Royal Challengers Bangalore,Chennai Super Kings,PWH de Silva,1,1,0,0,100.0,2021,Sharjah,0,0,0
1254113,1,Royal Challengers Bangalore,Chennai Super Kings,TH David,1,3,0,0,33.33,2021,Sharjah,DL Chahar,caught,SK Raina
1254113,1,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,53,41,6,1,129.27,2021,Sharjah,DJ Bravo,caught,RA Jadeja
1254113,2,Chennai Super Kings,Royal Challengers Bangalore,AT Rayudu,32,22,3,1,145.45,2021,Sharjah,HV Patel,caught,AB de Villiers
1254113,2,Chennai Super Kings,Royal Challengers Bangalore,F du Plessis,31,26,2,2,119.23,2021,Sharjah,GJ Maxwell,caught,Navdeep Saini
1254113,2,Chennai Super Kings,Royal Challengers Bangalore,MM Ali,23,18,0,2,127.78,2021,Sharjah,HV Patel,caught,V Kohli
1254113,2,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,11,9,2,0,122.22,2021,Sharjah,0,0,0
1254113,2,Chennai Super Kings,Royal Challengers Bangalore,RD Gaikwad,38,26,4,1,146.15,2021,Sharjah,YS Chahal,caught,V Kohli
1254113,2,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,17,10,2,1,170.0,2021,Sharjah,0,0,0
1254114,1,Delhi Capitals,Chennai Super Kings,AR Patel,10,11,1,0,90.91,2021,Dubai,MM Ali,caught,MJ Santner
1254114,1,Delhi Capitals,Chennai Super Kings,PP Shaw,60,34,7,3,176.47,2021,Dubai,RA Jadeja,caught,F du Plessis
1254114,1,Delhi Capitals,Chennai Super Kings,RR Pant,51,35,3,2,145.71,2021,Dubai,0,0,0
1254114,1,Delhi Capitals,Chennai Super Kings,S Dhawan,7,7,1,0,100.0,2021,Dubai,JR Hazlewood,caught,MS Dhoni
1254114,1,Delhi Capitals,Chennai Super Kings,SO Hetmyer,37,24,3,1,154.17,2021,Dubai,DJ Bravo,caught,RA Jadeja
1254114,1,Delhi Capitals,Chennai Super Kings,SS Iyer,1,8,0,0,12.5,2021,Dubai,JR Hazlewood,caught,RD Gaikwad
1254114,1,Delhi Capitals,Chennai Super Kings,TK Curran,0,1,0,0,0.0,2021,Dubai,0,0,0
1254114,2,Chennai Super Kings,Delhi Capitals,AT Rayudu,1,3,0,0,33.33,2021,Dubai,K Rabada,run out,SS Iyer
1254114,2,Chennai Super Kings,Delhi Capitals,F du Plessis,1,2,0,0,50.0,2021,Dubai,A Nortje,bowled,0
1254114,2,Chennai Super Kings,Delhi Capitals,MM Ali,16,12,2,0,133.33,2021,Dubai,TK Curran,caught,K Rabada
1254114,2,Chennai Super Kings,Delhi Capitals,MS Dhoni,18,6,3,1,300.0,2021,Dubai,0,0,0
1254114,2,Chennai Super Kings,Delhi Capitals,RD Gaikwad,70,50,5,2,140.0,2021,Dubai,Avesh Khan,caught,AR Patel
1254114,2,Chennai Super Kings,Delhi Capitals,RV Uthappa,63,44,7,2,143.18,2021,Dubai,TK Curran,caught,SS Iyer
1254114,2,Chennai Super Kings,Delhi Capitals,SN Thakur,0,1,0,0,0.0,2021,Dubai,TK Curran,caught,SS Iyer
1254115,1,Royal Challengers Bangalore,Kolkata Knight Riders,AB de Villiers,11,9,1,0,122.22,2021,Sharjah,SP Narine,bowled,0
1254115,1,Royal Challengers Bangalore,Kolkata Knight Riders,D Padikkal,21,18,2,0,116.67,2021,Sharjah,LH Ferguson,bowled,0
1254115,1,Royal Challengers Bangalore,Kolkata Knight Riders,DT Christian,9,8,1,0,112.5,2021,Sharjah,Shivam Mavi,run out,LH Ferguson
1254115,1,Royal Challengers Bangalore,Kolkata Knight Riders,GJ Maxwell,15,18,1,0,83.33,2021,Sharjah,SP Narine,caught,LH Ferguson
1254115,1,Royal Challengers Bangalore,Kolkata Knight Riders,HV Patel,8,6,1,0,133.33,2021,Sharjah,0,0,0
1254115,1,Royal Challengers Bangalore,Kolkata Knight Riders,KS Bharat,9,16,0,0,56.25,2021,Sharjah,SP Narine,caught,VR Iyer
1254115,1,Royal Challengers Bangalore,Kolkata Knight Riders,Shahbaz Ahmed,13,14,1,0,92.86,2021,Sharjah,LH Ferguson,caught,Shivam Mavi
1254115,1,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,39,33,5,0,118.18,2021,Sharjah,SP Narine,bowled,0
1254115,2,Kolkata Knight Riders,Royal Challengers Bangalore,EJG Morgan,5,7,0,0,71.43,2021,Sharjah,0,0,0
1254115,2,Kolkata Knight Riders,Royal Challengers Bangalore,KD Karthik,10,12,1,0,83.33,2021,Sharjah,Mohammed Siraj,caught,KS Bharat
1254115,2,Kolkata Knight Riders,Royal Challengers Bangalore,N Rana,23,25,1,1,92.0,2021,Sharjah,YS Chahal,caught,AB de Villiers
1254115,2,Kolkata Knight Riders,Royal Challengers Bangalore,RA Tripathi,6,5,1,0,120.0,2021,Sharjah,YS Chahal,lbw,0
1254115,2,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,26,15,0,3,173.33,2021,Sharjah,Mohammed Siraj,bowled,0
1254115,2,Kolkata Knight Riders,Royal Challengers Bangalore,Shakib Al Hasan,9,6,1,0,150.0,2021,Sharjah,0,0,0
1254115,2,Kolkata Knight Riders,Royal Challengers Bangalore,Shubman Gill,29,18,4,0,161.11,2021,Sharjah,HV Patel,caught,AB de Villiers
1254115,2,Kolkata Knight Riders,Royal Challengers Bangalore,VR Iyer,26,30,0,1,86.67,2021,Sharjah,HV Patel,caught,KS Bharat
1254116,1,Delhi Capitals,Kolkata Knight Riders,AR Patel,4,4,0,0,100.0,2021,Sharjah,0,0,0
1254116,1,Delhi Capitals,Kolkata Knight Riders,MP Stoinis,18,23,1,0,78.26,2021,Sharjah,Shivam Mavi,bowled,0
1254116,1,Delhi Capitals,Kolkata Knight Riders,PP Shaw,18,12,2,1,150.0,2021,Sharjah,CV Varun,lbw,0
1254116,1,Delhi Capitals,Kolkata Knight Riders,RR Pant,6,6,1,0,100.0,2021,Sharjah,LH Ferguson,caught,RA Tripathi
1254116,1,Delhi Capitals,Kolkata Knight Riders,S Dhawan,36,39,1,2,92.31,2021,Sharjah,CV Varun,caught,Shakib Al Hasan
1254116,1,Delhi Capitals,Kolkata Knight Riders,SO Hetmyer,17,10,0,2,170.0,2021,Sharjah,SP Narine,run out,VR Iyer
1254116,1,Delhi Capitals,Kolkata Knight Riders,SS Iyer,30,27,1,1,111.11,2021,Sharjah,0,0,0
1254116,2,Kolkata Knight Riders,Delhi Capitals,EJG Morgan,0,3,0,0,0.0,2021,Sharjah,A Nortje,bowled,0
1254116,2,Kolkata Knight Riders,Delhi Capitals,KD Karthik,0,3,0,0,0.0,2021,Sharjah,K Rabada,bowled,0
1254116,2,Kolkata Knight Riders,Delhi Capitals,N Rana,13,12,0,1,108.33,2021,Sharjah,A Nortje,caught,SO Hetmyer
1254116,2,Kolkata Knight Riders,Delhi Capitals,RA Tripathi,12,11,0,1,109.09,2021,Sharjah,0,0,0
1254116,2,Kolkata Knight Riders,Delhi Capitals,SP Narine,0,1,0,0,0.0,2021,Sharjah,R Ashwin,caught,AR Patel
1254116,2,Kolkata Knight Riders,Delhi Capitals,Shakib Al Hasan,0,2,0,0,0.0,2021,Sharjah,R Ashwin,lbw,0
1254116,2,Kolkata Knight Riders,Delhi Capitals,Shubman Gill,46,46,1,1,100.0,2021,Sharjah,Avesh Khan,caught,RR Pant
1254116,2,Kolkata Knight Riders,Delhi Capitals,VR Iyer,55,41,4,3,134.15,2021,Sharjah,K Rabada,caught,SPD Smith
1254117,1,Chennai Super Kings,Kolkata Knight Riders,F du Plessis,86,59,7,3,145.76,2021,Dubai,Shivam Mavi,caught,VR Iyer
